Date String (YYYY-MM-DD hh:mm:ss) UTC,Semicolon delimited list of cut sizes present,total light scattering coefficient at STP (Mm⁻¹),total light scattering coefficient at STP (Mm⁻¹),total light scattering coefficient at STP (Mm⁻¹),total light scattering coefficient at STP (Mm⁻¹),total light scattering coefficient at STP (Mm⁻¹),total light scattering coefficient at STP (Mm⁻¹),backwards hemispheric light scattering coefficient at STP (Mm⁻¹),backwards hemispheric light scattering coefficient at STP (Mm⁻¹),backwards hemispheric light scattering coefficient at STP (Mm⁻¹),backwards hemispheric light scattering coefficient at STP (Mm⁻¹),backwards hemispheric light scattering coefficient at STP (Mm⁻¹),backwards hemispheric light scattering coefficient at STP (Mm⁻¹),measurement cell temperature (°C),measurement cell temperature (°C),°C,measurement cell relative humidity (%),measurement cell relative humidity (%),humdified neph upstream RH (%),measurement cell pressure (hPa),measurement cell pressure (hPa)
DateTimeUTC,Size,BsB_S11,BsB_S12,BsG_S11,BsG_S12,BsR_S11,BsR_S12,BbsB_S11,BbsB_S12,BbsG_S11,BbsG_S12,BbsR_S11,BbsR_S12,T_S11,T_S12,T_V12,U_S11,U_S12,U_V12,P_S11,P_S12
2024-10-06 06:16:00,PM10,0030.66,0030.38,0022.29,0022.42,0014.58,0015.85,0005.09,0005.11,0004.26,0003.80,0003.38,0003.76,030.0,028.2,028.6,027.3,051.3,056.6,0898.4,0895.0
2024-10-06 06:17:00,PM10,0030.47,0030.24,0021.91,0021.91,0015.35,0015.85,0005.41,0005.11,0004.94,0003.76,0003.98,0003.07,030.0,028.2,028.6,027.3,053.7,059.3,0898.4,0895.0
2024-10-06 06:18:00,PM10,0030.92,0030.81,0021.85,0023.11,0015.73,0014.93,0005.00,0004.29,0003.85,0004.01,0003.23,0002.95,030.0,028.2,028.6,027.3,056.6,062.5,0898.4,0895.0
2024-10-06 06:19:00,PM10,0030.51,0032.32,0022.64,0022.68,0013.99,0017.95,0004.63,0004.77,0004.33,0004.03,0003.38,0003.43,030.0,028.2,028.6,027.3,059.8,066.2,0898.4,0895.0
2024-10-06 06:20:00,PM10,0030.26,0032.54,0021.86,0022.48,0015.87,0016.13,0004.50,0005.07,0004.11,0004.02,0003.51,0003.91,030.0,028.3,028.7,027.3,063.1,070.4,0898.4,0895.0
2024-10-06 06:21:00,PM10,0030.48,0033.25,0022.65,0024.51,0014.59,0016.71,0005.13,0005.01,0004.19,0003.48,0003.96,0004.07,030.0,028.3,028.7,027.2,065.1,072.8,0898.4,0895.0
2024-10-06 06:22:00,PM10,0031.53,0034.52,0022.17,0024.64,0014.78,0016.60,0004.69,0004.77,0004.20,0004.50,0003.36,0003.63,030.0,028.3,028.7,027.1,066.0,074.0,0898.4,0895.0
2024-10-06 06:23:00,PM10,0031.71,0036.39,0022.27,0026.76,0015.73,0018.66,0005.09,0005.53,0004.31,0004.26,0003.64,0004.14,030.0,028.3,028.7,027.1,067.1,075.5,0898.4,0895.0
2024-10-06 06:24:00,PM10,0031.37,0039.38,0023.93,0027.75,0015.25,0019.25,0005.11,0005.11,0004.55,0004.54,0003.28,0003.71,030.0,028.3,028.8,027.1,068.6,077.3,0898.4,0895.0
2024-10-06 06:25:00,PM10,0032.03,0041.36,0022.58,0028.37,0015.76,0020.92,0005.36,0005.95,0004.13,0004.69,0004.07,0003.69,030.0,028.3,028.8,027.1,070.5,079.4,0898.4,0895.0
2024-10-06 06:26:00,PM10,0032.48,0043.32,0023.62,0031.32,0016.13,0020.71,0004.88,0005.67,0004.85,0005.25,0003.79,0003.52,030.1,028.3,028.8,027.1,072.3,081.6,0898.4,0895.0
2024-10-06 06:27:00,PM10,0032.68,0043.74,0023.35,0031.78,0016.49,0021.66,0005.07,0005.57,0004.17,0004.63,0003.30,0004.20,030.1,028.3,028.8,027.2,072.9,083.0,0898.4,0895.0
2024-10-06 06:28:00,PM10,0033.55,0044.47,0023.51,0032.59,0015.73,0022.10,0005.68,0005.39,0004.95,0004.38,0003.59,0004.33,030.1,028.3,028.8,027.1,074.1,084.2,0898.4,0895.0
2024-10-06 06:29:00,PM10,0032.40,0046.99,0023.68,0031.45,0016.82,0022.88,0005.51,0005.81,0005.12,0004.96,0003.09,0003.87,030.1,028.3,028.8,027.1,074.9,085.5,0898.4,0895.0
2024-10-06 06:30:00,PM1,,,,,,,,,,,,,,,,,,,,
2024-10-06 06:31:00,PM1,0031.33,0045.71,0022.67,0032.47,0014.41,0021.67,0004.87,0005.40,0003.82,0004.59,0003.57,0003.97,030.1,028.3,028.7,026.8,075.6,084.9,0891.1,0887.7
2024-10-06 06:32:00,PM1,0030.90,0044.60,0022.38,0031.78,0014.88,0020.87,0004.75,0005.93,0004.49,0004.88,0003.40,0003.20,030.1,028.3,028.6,026.8,075.3,085.1,0891.1,0887.7
2024-10-06 06:33:00,PM1,0032.83,0045.61,0023.12,0032.34,0015.34,0021.94,0004.75,0005.54,0004.34,0004.78,0002.82,0003.69,030.1,028.3,028.4,026.8,075.9,086.2,0891.1,0887.7
2024-10-06 06:34:00,PM1,0032.12,0041.81,0023.12,0029.38,0014.69,0019.48,0004.69,0005.40,0003.75,0004.65,0003.19,0004.10,030.1,028.3,028.2,026.8,070.4,080.4,0891.1,0887.7
2024-10-06 06:35:00,PM1,0032.42,0040.76,0023.02,0028.97,0015.53,0019.93,0004.92,0005.45,0003.82,0004.29,0003.28,0003.73,030.1,028.3,028.2,026.8,069.8,079.6,0891.0,0887.6
2024-10-06 06:36:00,PM1,0033.35,0039.02,0023.17,0027.24,0015.89,0017.87,0005.29,0005.45,0004.08,0004.30,0003.77,0003.62,030.1,028.3,028.1,026.7,067.8,077.4,0891.0,0887.6
2024-10-06 06:37:00,PM1,0032.18,0038.22,0023.44,0026.40,0015.28,0016.67,0005.16,0005.47,0004.08,0004.06,0003.05,0003.82,030.1,028.3,028.1,026.7,066.7,076.2,0891.0,0887.6
2024-10-06 06:38:00,PM1,0033.53,0036.89,0023.76,0026.19,0015.17,0016.52,0005.06,0005.34,0004.27,0003.98,0003.31,0004.23,030.1,028.3,028.1,026.6,065.4,074.5,0891.0,0887.6
2024-10-06 06:39:00,PM1,0033.97,0035.97,0023.19,0025.46,0016.43,0016.86,0005.27,0005.03,0004.49,0004.31,0003.36,0004.13,030.1,028.3,028.1,026.7,064.7,073.5,0891.0,0887.6
2024-10-06 06:40:00,PM1,0033.42,0034.95,0023.36,0024.63,0016.25,0016.46,0005.03,0005.30,0005.21,0004.60,0003.84,0003.64,030.1,028.3,028.1,026.7,063.6,071.8,0891.0,0887.6
2024-10-06 06:41:00,PM1,0034.40,0036.31,0025.06,0025.00,0015.76,0016.22,0005.26,0005.43,0003.87,0004.48,0003.09,0003.43,030.1,028.3,028.1,026.8,062.1,069.8,0891.0,0887.6
2024-10-06 06:42:00,PM1,0035.59,0036.07,0024.98,0025.73,0016.78,0016.15,0005.49,0005.59,0004.44,0004.42,0003.58,0003.80,030.1,028.3,028.2,026.8,059.3,066.5,0891.0,0887.6
2024-10-06 06:43:00,PM1,0035.09,0035.63,0024.94,0025.58,0015.99,0017.04,0005.53,0005.14,0004.25,0005.17,0003.94,0004.18,030.1,028.3,028.4,026.8,056.2,062.8,0891.0,0887.6
2024-10-06 06:44:00,PM1,0034.56,0035.33,0024.13,0025.86,0015.47,0015.76,0005.86,0004.78,0004.83,0004.39,0002.94,0004.01,030.1,028.3,028.4,026.7,054.3,060.4,0891.0,0887.6
2024-10-06 06:45:00,PM1,0034.30,0034.05,0024.29,0025.23,0015.26,0016.01,0004.91,0004.77,0004.40,0004.14,0003.30,0003.89,030.1,028.3,028.4,026.7,051.1,057.0,0890.9,0887.6
2024-10-06 06:46:00,PM1,0034.65,0035.90,0025.07,0024.53,0016.91,0016.73,0005.48,0005.25,0005.31,0004.42,0003.23,0003.80,030.1,028.3,028.5,026.7,049.6,055.1,0890.9,0887.6
2024-10-06 06:47:00,PM1,0035.01,0035.60,0024.30,0024.63,0016.20,0015.74,0005.39,0005.01,0004.27,0003.94,0003.59,0002.96,030.1,028.3,028.5,026.7,048.9,054.2,0890.9,0887.5
2024-10-06 06:48:00,PM1,0034.68,0035.26,0023.54,0024.95,0017.22,0016.78,0005.41,0005.18,0004.47,0004.38,0003.32,0003.94,030.1,028.3,028.5,026.8,046.6,051.6,0890.9,0887.5
2024-10-06 06:49:00,PM1,0034.51,0034.97,0024.30,0024.29,0015.89,0015.72,0005.84,0005.21,0004.55,0004.28,0003.97,0003.67,030.1,028.3,028.5,026.9,044.8,049.5,0890.9,0887.5
2024-10-06 06:50:00,PM1,0034.33,0035.17,0023.79,0025.10,0016.13,0015.10,0005.25,0005.15,0004.21,0004.80,0003.59,0003.83,030.1,028.3,028.5,026.9,043.3,047.8,0890.9,0887.5
2024-10-06 06:51:00,PM1,0034.83,0034.84,0024.33,0023.69,0015.22,0015.66,0004.71,0005.35,0004.17,0004.49,0003.40,0003.99,030.1,028.3,028.6,026.8,042.1,046.4,0890.9,0887.5
2024-10-06 06:52:00,PM1,0034.60,0035.39,0024.58,0024.56,0016.17,0015.20,0005.89,0005.32,0005.07,0004.84,0003.57,0003.56,030.1,028.3,028.6,026.8,041.2,045.2,0890.9,0887.5
2024-10-06 06:53:00,PM1,0034.08,0035.16,0024.56,0023.91,0016.61,0015.19,0005.44,0004.81,0004.13,0004.62,0003.59,0003.91,030.1,028.3,028.6,026.8,040.4,044.3,0890.9,0887.5
2024-10-06 06:54:00,PM1,0033.25,0034.16,0024.50,0024.56,0016.18,0015.96,0005.62,0005.43,0004.13,0004.36,0003.44,0004.41,030.1,028.3,028.7,026.8,039.9,043.6,0890.9,0887.5
2024-10-06 06:55:00,PM1,0034.44,0035.72,0024.07,0024.82,0016.10,0015.57,0005.30,0004.53,0004.55,0003.81,0004.02,0003.45,030.1,028.3,028.7,026.8,039.4,043.1,0890.8,0887.5
2024-10-06 06:56:00,PM1,0033.81,0035.89,0024.88,0024.51,0016.67,0016.44,0005.09,0005.37,0004.49,0003.90,0003.14,0003.45,030.1,028.3,028.7,026.9,039.1,042.6,0890.8,0887.5
2024-10-06 06:57:00,PM1,0035.17,0035.77,0025.27,0024.26,0017.17,0017.25,0005.79,0004.92,0004.61,0003.90,0003.85,0003.52,030.1,028.3,028.7,026.9,038.7,042.1,0890.8,0887.5
2024-10-06 06:58:00,PM1,0035.24,0035.96,0024.06,0024.72,0015.88,0015.99,0005.55,0005.23,0004.62,0004.69,0003.35,0003.58,030.1,028.3,028.7,026.8,038.4,041.6,0890.8,0887.5
2024-10-06 06:59:00,PM1,0035.20,0034.93,0024.17,0023.89,0017.10,0015.39,0005.33,0004.97,0004.24,0004.14,0003.52,0003.70,030.1,028.3,028.8,026.8,038.1,041.2,0890.8,0887.4
2024-10-06 07:00:00,PM10,,,,,,,,,,,,,,,,,,,,
2024-10-06 07:01:00,PM10,0037.23,0036.90,0026.63,0026.09,0018.96,0017.77,0005.81,0006.62,0004.79,0004.69,0003.94,0004.43,030.1,028.3,028.8,026.8,037.6,040.5,0898.1,0894.7
2024-10-06 07:02:00,PM10,0037.65,0037.44,0027.33,0027.23,0018.55,0017.16,0005.94,0005.85,0004.98,0005.10,0004.08,0004.60,030.1,028.3,028.9,026.9,037.5,040.4,0898.1,0894.7
2024-10-06 07:03:00,PM10,0036.99,0037.19,0027.11,0026.33,0018.37,0017.50,0005.82,0005.63,0005.04,0004.56,0003.66,0004.01,030.1,028.3,028.9,026.9,037.5,040.2,0898.1,0894.7
2024-10-06 07:04:00,PM10,0037.92,0037.88,0026.85,0027.01,0019.14,0018.69,0005.74,0004.97,0004.59,0004.47,0003.95,0003.93,030.1,028.3,028.9,027.0,037.4,040.1,0898.1,0894.7
2024-10-06 07:05:00,PM10,0037.52,0038.54,0026.66,0027.10,0018.24,0018.93,0005.53,0005.45,0006.58,0004.49,0004.05,0004.23,030.1,028.3,028.9,027.0,037.2,039.9,0898.1,0894.7
2024-10-06 07:06:00,PM10,0037.66,0037.69,0026.04,0026.63,0017.65,0018.87,0005.66,0005.16,0004.63,0004.69,0004.04,0004.34,030.1,028.3,028.8,026.9,037.0,039.7,0898.1,0894.7
2024-10-06 07:07:00,PM10,0037.80,0038.58,0027.83,0026.92,0018.42,0018.26,0005.45,0005.66,0004.81,0004.87,0004.10,0004.25,030.1,028.3,028.8,026.9,036.9,039.6,0898.1,0894.7
2024-10-06 07:08:00,PM10,0036.13,0037.24,0026.02,0026.51,0017.64,0018.05,0005.56,0005.65,0004.33,0004.51,0004.40,0004.22,030.1,028.3,028.8,026.8,036.7,039.5,0898.1,0894.7
2024-10-06 07:09:00,PM10,0036.79,0036.48,0026.22,0026.58,0016.79,0019.04,0005.49,0005.09,0004.98,0004.47,0003.68,0003.96,030.1,028.3,028.7,026.8,036.8,039.8,0898.1,0894.7
2024-10-06 07:10:00,PM10,0037.09,0038.81,0027.05,0026.83,0019.02,0018.95,0006.33,0005.47,0004.62,0004.28,0003.40,0003.62,030.1,028.3,028.7,026.8,037.5,040.8,0898.1,0894.7
2024-10-06 07:11:00,PM10,0036.64,0037.14,0026.08,0026.34,0017.65,0018.38,0005.76,0005.50,0005.03,0004.56,0004.17,0004.69,030.1,028.3,028.6,026.8,038.2,041.9,0898.1,0894.7
2024-10-06 07:12:00,PM10,0036.81,0037.45,0026.08,0028.33,0022.06,0019.17,0006.22,0005.23,0005.00,0004.52,0003.85,0004.42,030.1,028.3,028.6,026.9,040.8,044.8,0898.1,0894.7
2024-10-06 07:13:00,PM10,0035.93,0037.50,0027.21,0027.01,0018.98,0019.24,0004.94,0005.78,0004.98,0004.53,0004.11,0003.89,030.1,028.3,028.5,026.9,041.3,045.6,0898.1,0894.7
2024-10-06 07:14:00,PM10,0037.29,0038.08,0026.56,0026.53,0018.71,0019.36,0005.86,0005.47,0004.96,0003.94,0003.92,0003.90,030.1,028.3,028.5,026.8,043.7,048.2,0898.1,0894.7
2024-10-06 07:15:00,PM10,0036.36,0038.05,0026.80,0027.50,0017.90,0018.78,0005.86,0005.66,0005.13,0004.28,0004.30,0004.20,030.1,028.3,028.5,026.8,045.9,050.9,0898.1,0894.7
2024-10-06 07:16:00,PM10,0036.76,0039.60,0025.69,0028.54,0018.56,0019.37,0005.84,0005.60,0005.23,0004.85,0004.21,0003.48,030.1,028.3,028.5,026.8,051.0,056.6,0898.1,0894.7
2024-10-06 07:17:00,PM10,0037.38,0040.52,0027.61,0029.58,0019.59,0020.93,0005.85,0005.41,0005.26,0004.55,0004.03,0004.52,030.1,028.3,028.5,026.8,053.4,059.5,0898.1,0894.7
2024-10-06 07:18:00,PM10,0037.17,0041.27,0026.12,0029.53,0018.23,0019.84,0005.65,0005.27,0004.94,0004.36,0004.17,0003.91,030.1,028.3,028.5,026.8,056.1,062.5,0898.1,0894.7
2024-10-06 07:19:00,PM10,0036.89,0042.13,0026.55,0030.12,0018.21,0020.60,0005.81,0005.45,0004.58,0004.77,0004.09,0004.29,030.1,028.3,028.5,026.8,059.5,066.6,0898.1,0894.7
2024-10-06 07:20:00,PM10,0037.49,0045.11,0026.27,0031.10,0017.91,0021.22,0005.65,0005.81,0009.56,0004.57,0004.51,0004.09,030.1,028.3,028.5,026.9,062.3,070.4,0898.0,0894.6
2024-10-06 07:21:00,PM10,0036.95,0044.28,0026.25,0031.59,0017.22,0020.82,0005.71,0005.86,0004.86,0004.79,0003.81,0003.23,030.1,028.3,028.5,026.9,064.4,072.9,0898.0,0894.6
2024-10-06 07:22:00,PM10,0036.38,0043.38,0026.95,0030.56,0017.72,0021.60,0005.60,0006.02,0004.63,0005.06,0004.25,0004.11,030.1,028.2,028.6,026.8,065.1,074.0,0898.0,0894.6
2024-10-06 07:23:00,PM10,0036.82,0045.51,0026.08,0030.70,0018.25,0021.95,0005.81,0006.27,0004.71,0005.42,0003.89,0004.40,030.1,028.2,028.6,026.8,066.3,075.5,0898.0,0894.6
2024-10-06 07:24:00,PM10,0036.94,0044.29,0026.69,0032.86,0017.54,0022.17,0005.72,0006.07,0004.56,0004.98,0003.86,0003.84,030.1,028.2,028.6,026.8,067.9,077.3,0898.0,0894.6
2024-10-06 07:25:00,PM10,0036.95,0045.90,0025.97,0033.23,0019.09,0021.91,0005.50,0006.34,0004.30,0005.41,0004.27,0004.07,030.1,028.2,028.6,026.8,069.5,079.3,0898.0,0894.5
2024-10-06 07:26:00,PM10,0036.66,0047.71,0025.98,0035.99,0019.00,0023.96,0005.28,0006.00,0004.47,0004.92,0004.32,0004.61,030.1,028.2,028.7,026.8,071.7,081.5,0898.0,0894.5
2024-10-06 07:27:00,PM10,0035.85,0048.65,0027.82,0035.09,0017.61,0025.62,0005.88,0006.19,0004.60,0004.97,0003.84,0004.95,030.1,028.2,028.7,026.8,072.5,083.1,0898.0,0894.5
2024-10-06 07:28:00,PM10,0036.96,0049.07,0026.34,0035.36,0017.77,0024.37,0005.14,0006.48,0004.58,0005.30,0003.82,0005.41,030.1,028.2,028.7,026.9,073.9,084.4,0897.9,0894.5
2024-10-06 07:29:00,PM10,0036.39,0049.36,0025.54,0035.13,0017.08,0024.85,0005.62,0007.10,0004.83,0005.06,0004.37,0004.53,030.1,028.3,028.7,026.9,074.9,085.7,0898.0,0894.5
2024-10-06 07:30:00,PM1,,,,,,,,,,,,,,,,,,,,
2024-10-06 07:31:00,PM1,0033.80,0048.04,0023.32,0034.71,0016.31,0023.45,0005.03,0005.46,0004.04,0005.19,0003.45,0004.42,030.1,028.3,028.8,026.6,076.5,084.8,0890.8,0887.4
2024-10-06 07:32:00,PM1,0032.41,0048.94,0023.56,0033.90,0015.84,0023.00,0005.05,0005.90,0004.23,0005.40,0003.46,0004.66,030.1,028.3,028.8,026.6,075.6,084.1,0890.8,0887.4
2024-10-06 07:33:00,PM1,0033.88,0048.57,0025.35,0033.25,0015.52,0022.77,0004.97,0006.25,0004.22,0005.64,0003.88,0004.45,030.1,028.3,028.8,026.6,076.4,084.7,0890.8,0887.4
2024-10-06 07:34:00,PM1,0034.78,0047.56,0024.46,0034.91,0015.48,0022.34,0005.31,0005.64,0004.64,0004.59,0003.31,0004.18,030.1,028.3,028.8,026.7,075.9,084.1,0890.7,0887.4
2024-10-06 07:35:00,PM1,0034.26,0043.03,0023.53,0031.13,0016.03,0020.46,0005.46,0005.61,0004.33,0004.40,0003.23,0004.13,030.1,028.3,028.9,026.7,071.6,079.1,0890.7,0887.4
2024-10-06 07:36:00,PM1,0033.54,0042.19,0023.45,0031.00,0015.86,0019.64,0005.27,0004.88,0004.12,0004.73,0003.35,0004.36,030.1,028.3,028.8,026.8,070.2,077.3,0890.7,0887.4
2024-10-06 07:37:00,PM1,0034.42,0042.19,0023.56,0030.24,0015.68,0019.80,0004.95,0005.51,0004.26,0004.59,0002.96,0004.06,030.1,028.3,028.9,026.7,070.0,076.9,0890.7,0887.3
2024-10-06 07:38:00,PM1,0034.19,0042.11,0023.20,0030.09,0014.82,0020.42,0005.16,0006.11,0003.96,0005.11,0003.97,0003.97,030.1,028.3,028.9,026.7,070.0,076.9,0890.7,0887.3
2024-10-06 07:39:00,PM1,0034.73,0040.30,0024.08,0028.16,0015.44,0018.68,0005.26,0005.08,0004.01,0004.65,0003.80,0003.44,030.1,028.3,028.9,026.7,067.1,073.4,0890.7,0887.3
2024-10-06 07:40:00,PM1,0033.65,0039.36,0023.64,0027.37,0015.08,0018.37,0004.94,0005.49,0003.96,0004.48,0003.17,0003.70,030.1,028.3,028.9,026.7,065.7,071.7,0890.7,0887.3
2024-10-06 07:41:00,PM1,0034.13,0038.23,0023.69,0027.89,0015.70,0018.09,0005.07,0004.48,0004.44,0004.18,0003.11,0003.57,030.1,028.3,028.9,026.7,063.9,069.6,0890.7,0887.3
2024-10-06 07:42:00,PM1,0033.72,0037.70,0022.96,0027.27,0015.47,0018.36,0004.96,0005.92,0004.91,0004.93,0003.91,0003.66,030.1,028.3,028.8,026.7,061.6,067.2,0890.6,0887.2
2024-10-06 07:43:00,PM1,0034.20,0036.31,0023.93,0025.50,0015.39,0016.75,0004.90,0004.90,0004.55,0004.35,0003.54,0003.50,030.1,028.3,028.8,026.8,057.4,062.7,0890.6,0887.2
2024-10-06 07:44:00,PM1,0034.10,0036.40,0024.37,0026.10,0015.26,0018.33,0005.53,0005.03,0003.94,0004.12,0003.08,0004.08,030.1,028.3,028.7,026.7,055.7,061.2,0890.6,0887.2
2024-10-06 07:45:00,PM1,0033.76,0035.60,0024.17,0025.06,0015.38,0014.94,0005.08,0005.52,0004.61,0004.01,0003.35,0003.60,030.1,028.3,028.6,026.7,052.2,057.7,0890.5,0887.1
2024-10-06 07:46:00,PM1,0034.19,0035.43,0024.44,0025.18,0016.48,0016.27,0005.13,0005.09,0004.44,0003.70,0003.43,0003.81,030.1,028.3,028.6,026.6,049.5,055.1,0890.5,0887.1
2024-10-06 07:47:00,PM1,0034.36,0035.41,0023.82,0024.40,0014.65,0016.14,0005.48,0004.95,0004.11,0004.30,0003.62,0003.44,030.1,028.3,028.6,026.5,048.9,054.5,0890.5,0887.1
2024-10-06 07:48:00,PM1,0034.81,0035.48,0023.93,0024.69,0016.20,0016.31,0005.39,0004.81,0004.38,0004.62,0003.34,0003.54,030.1,028.3,028.5,026.5,046.5,052.0,0890.5,0887.1
2024-10-06 07:49:00,PM1,0033.62,0034.83,0024.22,0024.96,0015.47,0016.43,0004.84,0004.89,0004.18,0004.22,0003.57,0003.74,030.1,028.3,028.5,026.6,044.6,049.8,0890.5,0887.1
2024-10-06 07:50:00,PM1,0034.34,0034.84,0023.91,0024.43,0015.96,0016.47,0005.12,0005.41,0004.22,0004.31,0003.32,0003.92,030.1,028.3,028.5,026.7,043.1,048.1,0890.5,0887.1
2024-10-06 07:51:00,PM1,0034.04,0034.20,0023.82,0024.10,0016.60,0016.15,0005.59,0005.00,0004.37,0004.37,0003.42,0003.66,030.1,028.3,028.5,026.7,041.9,046.7,0890.5,0887.1
2024-10-06 07:52:00,PM1,0035.38,0035.87,0023.78,0024.33,0015.00,0016.05,0005.07,0005.12,0004.10,0004.78,0003.29,0003.74,030.1,028.3,028.5,026.6,040.9,045.5,0890.5,0887.1
2024-10-06 07:53:00,PM1,0033.20,0035.17,0024.12,0023.44,0015.18,0014.19,0005.28,0005.44,0004.35,0004.03,0003.47,0003.67,030.1,028.3,028.5,026.6,040.1,044.5,0890.5,0887.1
2024-10-06 07:54:00,PM1,0034.03,0034.86,0024.04,0024.43,0016.75,0015.98,0004.88,0005.29,0004.01,0004.32,0003.34,0003.83,030.1,028.3,028.5,026.5,039.5,043.7,0890.5,0887.1
2024-10-06 07:55:00,PM1,0034.22,0035.35,0023.75,0023.39,0017.01,0016.94,0004.87,0004.99,0004.00,0004.26,0003.40,0003.86,030.1,028.3,028.5,026.5,038.9,043.1,0890.5,0887.1
2024-10-06 07:56:00,PM1,0034.33,0034.25,0023.99,0024.11,0015.46,0014.81,0004.82,0005.01,0004.63,0004.78,0003.37,0003.81,030.1,028.3,028.6,026.5,038.6,042.6,0890.4,0887.1
2024-10-06 07:57:00,PM1,0034.06,0034.81,0023.48,0024.22,0015.73,0015.58,0005.44,0005.12,0004.77,0004.74,0003.77,0002.76,030.1,028.3,028.6,026.6,038.3,042.2,0890.4,0887.0
2024-10-06 07:58:00,PM1,0033.33,0034.64,0024.13,0025.33,0015.76,0015.08,0005.27,0004.59,0004.28,0004.35,0003.84,0004.19,030.1,028.3,028.6,026.6,038.1,041.9,0890.4,0887.0
2024-10-06 07:59:00,PM1,0033.67,0034.34,0023.88,0023.38,0015.89,0015.66,0005.18,0005.34,0004.73,0004.15,0003.39,0003.78,030.1,028.3,028.6,026.6,037.8,041.5,0890.4,0887.0
2024-10-06 08:00:00,PM10,,,,,,,,,,,,,,,,,,,,
2024-10-06 08:01:00,PM10,0035.45,0036.46,0024.49,0027.34,0017.36,0017.23,0005.50,0005.37,0004.59,0004.43,0004.05,0004.78,030.1,028.2,028.6,026.7,037.3,040.7,0897.6,0894.2
2024-10-06 08:02:00,PM10,0035.46,0036.84,0025.17,0025.76,0017.59,0017.79,0005.33,0004.97,0004.44,0004.48,0003.18,0004.39,030.1,028.2,028.7,026.7,037.2,040.4,0897.6,0894.2
2024-10-06 08:03:00,PM10,0035.91,0035.99,0027.95,0026.07,0017.75,0017.90,0005.81,0005.58,0004.48,0004.95,0003.62,0003.55,030.1,028.2,028.7,026.7,037.1,040.2,0897.6,0894.2
2024-10-06 08:04:00,PM10,0036.11,0037.07,0025.55,0025.09,0017.59,0017.81,0005.46,0006.28,0005.05,0004.62,0003.80,0003.85,030.1,028.2,028.7,026.7,037.0,040.0,0897.6,0894.2
2024-10-06 08:05:00,PM10,0035.72,0036.05,0025.55,0025.86,0018.57,0018.96,0005.02,0005.79,0004.59,0004.42,0004.03,0004.04,030.1,028.2,028.8,026.8,037.0,039.9,0897.6,0894.2
2024-10-06 08:06:00,PM10,0036.32,0037.71,0026.60,0025.55,0017.07,0017.81,0005.86,0004.81,0004.58,0004.44,0003.58,0003.71,030.1,028.2,028.7,026.9,037.0,039.8,0897.6,0894.2
2024-10-06 08:07:00,PM10,0036.02,0037.10,0026.46,0027.26,0018.45,0018.92,0004.79,0005.24,0004.05,0004.72,0004.22,0003.81,030.1,028.2,028.8,026.8,036.8,039.6,0897.6,0894.2
2024-10-06 08:08:00,PM10,0036.13,0036.52,0025.71,0026.10,0018.37,0017.55,0005.99,0005.73,0004.74,0003.78,0004.01,0004.59,030.1,028.2,028.8,026.8,036.7,039.4,0897.6,0894.2
2024-10-06 08:09:00,PM10,0036.91,0038.07,0026.39,0027.28,0018.06,0018.25,0005.09,0005.29,0004.34,0004.69,0003.67,0004.36,030.1,028.2,028.8,026.7,036.9,039.6,0897.6,0894.2
2024-10-06 08:10:00,PM10,0037.04,0036.56,0026.71,0026.63,0016.81,0017.38,0006.08,0005.03,0005.31,0005.63,0004.40,0003.77,030.1,028.2,028.9,026.7,037.9,040.6,0897.6,0894.2
2024-10-06 08:11:00,PM10,0036.39,0037.29,0026.90,0026.78,0018.19,0017.95,0006.09,0005.93,0004.80,0004.31,0003.93,0004.20,030.1,028.3,028.9,026.7,038.9,041.7,0897.6,0894.2
2024-10-06 08:12:00,PM10,0035.85,0037.58,0026.67,0027.77,0018.40,0018.55,0005.87,0005.62,0004.34,0004.74,0004.21,0004.37,030.1,028.3,028.9,026.7,041.7,044.7,0897.6,0894.2
2024-10-06 08:13:00,PM10,0036.38,0037.08,0026.54,0027.02,0017.46,0018.62,0005.70,0005.51,0004.65,0004.16,0003.67,0003.66,030.1,028.3,028.8,026.8,042.3,045.6,0897.6,0894.2
2024-10-06 08:14:00,PM10,0037.41,0038.78,0026.48,0026.74,0019.12,0018.45,0005.91,0005.24,0005.11,0004.33,0004.36,0003.22,030.1,028.3,028.8,026.8,044.8,048.4,0897.6,0894.2
2024-10-06 08:15:00,PM10,0037.01,0039.78,0026.65,0026.94,0017.94,0018.47,0005.56,0005.15,0004.13,0004.61,0003.60,0004.00,030.1,028.3,028.7,026.8,046.7,050.9,0897.6,0894.2
2024-10-06 08:16:00,PM10,0036.09,0039.24,0026.83,0028.26,0017.64,0019.59,0005.77,0005.61,0004.37,0004.52,0003.46,0004.84,030.1,028.3,028.7,026.7,051.7,056.7,0897.6,0894.2
2024-10-06 08:17:00,PM10,0036.78,0039.06,0026.67,0028.90,0018.27,0018.77,0005.57,0005.51,0004.50,0004.87,0003.91,0003.90,030.0,028.3,028.6,026.6,053.5,059.3,0897.6,0894.2
2024-10-06 08:18:00,PM10,0037.08,0040.43,0027.00,0028.46,0017.18,0019.27,0006.29,0006.06,0004.49,0005.07,0003.69,0004.71,030.1,028.3,028.6,026.6,056.4,062.6,0897.6,0894.2
