Date String (YYYY-MM-DD hh:mm:ss) UTC,Semicolon delimited list of cut sizes present,total light scattering coefficient at STP (Mm⁻¹),total light scattering coefficient at STP (Mm⁻¹),total light scattering coefficient at STP (Mm⁻¹),backwards hemispheric light scattering coefficient at STP (Mm⁻¹),backwards hemispheric light scattering coefficient at STP (Mm⁻¹),backwards hemispheric light scattering coefficient at STP (Mm⁻¹),light absorption coefficient at STP (Mm⁻¹),light absorption coefficient at STP (Mm⁻¹),light absorption coefficient at STP (Mm⁻¹),measurement cell temperature (°C),measurement cell relative humidity (%),measurement cell pressure (hPa)
DateTimeUTC,Size,BsB_S11,BsG_S11,BsR_S11,BbsB_S11,BbsG_S11,BbsR_S11,BaB_A11,BaG_A11,BaR_A11,T_S11,U_S11,P_S11
2024-09-24 14:36:00,PM1,0054.61,0039.09,0026.40,0006.73,0005.84,0004.94,0011.95,0010.18,0007.21,030.0,034.9,0886.0
2024-09-24 14:37:00,PM1,0054.88,0039.37,0026.58,0006.93,0005.75,0004.86,0012.46,0011.04,0008.95,030.0,034.8,0886.0
2024-09-24 14:38:00,PM1,0055.61,0040.68,0028.10,0007.01,0006.10,0004.89,0011.83,0010.59,0008.05,030.0,034.9,0886.0
2024-09-24 14:39:00,PM1,0056.13,0041.09,0027.16,0006.77,0005.84,0005.09,0012.83,0010.72,0008.19,030.0,034.7,0886.0
2024-09-24 14:40:00,PM1,0055.49,0040.63,0026.98,0006.87,0006.14,0004.65,0013.06,0010.68,0007.72,030.0,034.4,0886.0
2024-09-24 14:41:00,PM1,0054.10,0039.17,0026.01,0007.36,0005.99,0004.58,0012.55,0011.63,0008.36,030.0,034.4,0885.9
2024-09-24 14:42:00,PM1,0052.44,0038.18,0025.07,0006.51,0005.74,0004.41,0013.80,0011.38,0009.30,030.0,034.7,0885.9
2024-09-24 14:43:00,PM1,0051.13,0036.82,0024.03,0006.35,0005.29,0004.29,0011.59,0010.39,0007.33,030.0,034.8,0885.9
2024-09-24 14:44:00,PM1,0049.49,0035.81,0023.29,0006.38,0005.61,0004.60,0011.33,0010.08,0008.12,030.0,034.5,0885.9
2024-09-24 14:45:00,PM1,0048.35,0035.06,0023.02,0006.23,0005.22,0004.11,0011.11,0009.57,0008.46,030.0,034.4,0885.9
2024-09-24 14:46:00,PM1,0047.55,0034.32,0022.24,0006.01,0005.14,0004.67,0011.98,0010.25,0006.46,030.0,034.5,0885.9
2024-09-24 14:47:00,PM1,0045.95,0032.86,0021.37,0005.77,0005.04,0003.61,0010.66,0009.06,0007.02,030.0,034.5,0885.9
2024-09-24 14:48:00,PM1,0044.15,0032.55,0020.82,0005.66,0004.86,0003.56,0010.70,0009.66,0007.24,030.0,034.1,0885.9
2024-09-24 14:49:00,PM1,0043.50,0030.89,0020.78,0005.36,0004.92,0004.02,0011.29,0009.48,0007.80,030.0,034.3,0885.9
2024-09-24 14:50:00,PM1,0043.82,0031.92,0020.40,0006.01,0004.91,0003.80,0010.44,0008.97,0006.25,030.0,034.4,0885.9
2024-09-24 14:51:00,PM1,0044.12,0032.54,0020.98,0006.08,0005.04,0003.80,0011.04,0009.77,0007.39,030.0,034.2,0885.9
2024-09-24 14:52:00,PM1,0045.47,0033.23,0021.97,0005.84,0004.82,0004.46,0011.44,0010.11,0007.93,030.0,034.2,0885.9
2024-09-24 14:53:00,PM1,0046.24,0034.24,0021.93,0005.92,0005.12,0004.29,0011.36,0010.03,0008.77,030.0,034.5,0885.9
2024-09-24 14:54:00,PM1,0048.70,0035.36,0022.49,0006.36,0005.16,0003.79,0011.83,0010.19,0007.04,030.0,034.4,0885.9
2024-09-24 14:55:00,PM1,0048.89,0034.41,0023.64,0006.50,0004.83,0003.83,0011.93,0010.10,0007.85,030.0,034.5,0885.9
2024-09-24 14:56:00,PM1,0049.10,0035.17,0023.47,0006.46,0005.34,0004.30,0011.79,0010.13,0007.61,030.0,034.4,0885.9
2024-09-24 14:57:00,PM1,0050.21,0037.16,0023.56,0006.42,0005.60,0004.35,0010.61,0009.74,0007.04,030.0,034.2,0885.9
2024-09-24 14:58:00,PM1,0052.21,0037.89,0024.45,0006.73,0005.20,0004.57,0011.95,0010.96,0008.38,030.0,034.2,0885.9
2024-09-24 14:59:00,PM1,0052.62,0037.49,0024.85,0006.50,0005.59,0004.77,0011.15,0009.50,0006.68,030.0,034.5,0885.8
